violation_id,user_id,phone,notification_id,event_type,channel,dnd_category,message_classification,detected_at,root_cause,provider,resolved,resolution
VIO-00114,user-6465,+919011868130,ntf-00114-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-10T11:05:00Z,STALE_DND_CACHE,twilio,false,CACHE_TTL_REDUCED
VIO-00115,user-6087,+919024541967,ntf-00115-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-13T12:52:00Z,MISSING_SCRUB,msg91,false,CLASSIFICATION_FIXED
VIO-00116,user-7607,+919050559278,ntf-00116-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-21T02:40:00Z,STALE_DND_CACHE,msg91,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-00117,user-1593,+919041514326,ntf-00117-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-08T15:07:00Z,RACE_CONDITION,twilio,false,CACHE_TTL_REDUCED
VIO-00118,user-8851,+919066254240,ntf-00118-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-24T23:44:00Z,RACE_CONDITION,twilio,true,
VIO-00119,user-537,+919059731689,ntf-00119-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-17T13:17:00Z,MISSING_SCRUB,twilio,true,CACHE_TTL_REDUCED
VIO-00120,user-8921,+919096547189,ntf-00120-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-13T21:23:00Z,STALE_DND_CACHE,twilio,false,CLASSIFICATION_FIXED
VIO-00121,user-3476,+919096128115,ntf-00121-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-16T14:05:00Z,STALE_DND_CACHE,msg91,false,CLASSIFICATION_FIXED
VIO-00122,user-1125,+919084384510,ntf-00122-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-17T18:13:00Z,RACE_CONDITION,msg91,false,CLASSIFICATION_FIXED
VIO-00123,user-2371,+919027447248,ntf-00123-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-15T00:17:00Z,WRONG_CLASSIFICATION,msg91,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-00124,user-3899,+919089034501,ntf-00124-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-17T00:22:00Z,STALE_DND_CACHE,msg91,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-00125,user-8620,+919025253751,ntf-00125-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-17T23:26:00Z,MISSING_SCRUB,twilio,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-00126,user-711,+919098436473,ntf-00126-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-27T16:14:00Z,WRONG_CLASSIFICATION,twilio,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-00127,user-1769,+919075802771,ntf-00127-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-31T12:27:00Z,STALE_DND_CACHE,msg91,false,CLASSIFICATION_FIXED
VIO-00128,user-9591,+919083599154,ntf-00128-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-09T04:17:00Z,MISSING_SCRUB,twilio,false,
VIO-00129,user-9034,+919038859907,ntf-00129-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-13T22:07:00Z,MISSING_SCRUB,msg91,false,CACHE_TTL_REDUCED
VIO-00130,user-1558,+919051949529,ntf-00130-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-28T12:26:00Z,WRONG_CLASSIFICATION,twilio,false,CLASSIFICATION_FIXED
VIO-00131,user-1495,+919021457410,ntf-00131-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-26T15:04:00Z,MISSING_SCRUB,msg91,false,CLASSIFICATION_FIXED
VIO-00132,user-9202,+919085387867,ntf-00132-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-10T01:37:00Z,STALE_DND_CACHE,twilio,false,
VIO-00133,user-5120,+919057197152,ntf-00133-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-07T09:38:00Z,RACE_CONDITION,msg91,false,CLASSIFICATION_FIXED
VIO-00134,user-9114,+919059333209,ntf-00134-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-14T11:54:00Z,WRONG_CLASSIFICATION,msg91,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-00135,user-4382,+919013886030,ntf-00135-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-16T21:53:00Z,WRONG_CLASSIFICATION,twilio,false,CACHE_TTL_REDUCED
VIO-00136,user-2348,+919086010330,ntf-00136-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-01T05:55:00Z,STALE_DND_CACHE,msg91,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-00137,user-6879,+919070887307,ntf-00137-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-06T06:24:00Z,RACE_CONDITION,twilio,false,CACHE_TTL_REDUCED
VIO-00138,user-862,+919030881581,ntf-00138-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-11T19:05:00Z,STALE_DND_CACHE,msg91,false,
VIO-00139,user-9947,+919069330166,ntf-00139-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-23T13:31:00Z,WRONG_CLASSIFICATION,msg91,true,CACHE_TTL_REDUCED
VIO-00140,user-9718,+919075314742,ntf-00140-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-25T03:18:00Z,WRONG_CLASSIFICATION,msg91,true,
VIO-00141,user-3350,+919050455821,ntf-00141-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-15T01:00:00Z,RACE_CONDITION,twilio,false,CACHE_TTL_REDUCED
VIO-00142,user-7056,+919033581357,ntf-00142-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-16T00:31:00Z,MISSING_SCRUB,msg91,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-00143,user-7148,+919012515446,ntf-00143-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-20T23:02:00Z,STALE_DND_CACHE,twilio,false,
VIO-00144,user-1888,+919064362516,ntf-00144-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-20T13:18:00Z,WRONG_CLASSIFICATION,msg91,false,CACHE_TTL_REDUCED
VIO-00145,user-1735,+919042657384,ntf-00145-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-12T13:54:00Z,MISSING_SCRUB,msg91,false,CACHE_TTL_REDUCED
VIO-00146,user-2755,+919020251466,ntf-00146-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-13T07:21:00Z,STALE_DND_CACHE,msg91,false,CACHE_TTL_REDUCED
VIO-00147,user-1685,+919029655410,ntf-00147-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-21T04:15:00Z,RACE_CONDITION,msg91,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-00148,user-7602,+919085663295,ntf-00148-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-23T20:31:00Z,MISSING_SCRUB,twilio,false,CLASSIFICATION_FIXED
VIO-00149,user-7246,+919094743076,ntf-00149-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-26T02:30:00Z,WRONG_CLASSIFICATION,msg91,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-00150,user-617,+919017635653,ntf-00150-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-09T14:28:00Z,WRONG_CLASSIFICATION,msg91,true,
VIO-00151,user-673,+919070362235,ntf-00151-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-29T18:35:00Z,RACE_CONDITION,twilio,false,CLASSIFICATION_FIXED
VIO-00152,user-5627,+919021318464,ntf-00152-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-08T14:06:00Z,RACE_CONDITION,msg91,true,
VIO-00153,user-9992,+919031306555,ntf-00153-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-26T16:33:00Z,WRONG_CLASSIFICATION,twilio,false,
VIO-00154,user-858,+919094676162,ntf-00154-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-13T21:38:00Z,STALE_DND_CACHE,twilio,true,
VIO-00155,user-9875,+919030182766,ntf-00155-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-06T08:46:00Z,STALE_DND_CACHE,msg91,false,CACHE_TTL_REDUCED
VIO-00156,user-6422,+919027307598,ntf-00156-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-22T22:42:00Z,STALE_DND_CACHE,twilio,false,CACHE_TTL_REDUCED
VIO-00157,user-8625,+919022543044,ntf-00157-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-17T21:44:00Z,WRONG_CLASSIFICATION,msg91,false,CACHE_TTL_REDUCED
VIO-00158,user-7968,+919035770506,ntf-00158-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-24T06:21:00Z,RACE_CONDITION,msg91,true,CACHE_TTL_REDUCED
VIO-00159,user-8844,+919080669879,ntf-00159-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-13T16:49:00Z,WRONG_CLASSIFICATION,msg91,false,CLASSIFICATION_FIXED
VIO-00160,user-2713,+919068743530,ntf-00160-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-21T05:53:00Z,MISSING_SCRUB,twilio,true,
VIO-00161,user-7356,+919041407343,ntf-00161-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-17T09:48:00Z,RACE_CONDITION,twilio,false,CLASSIFICATION_FIXED
VIO-00162,user-7219,+919071965637,ntf-00162-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-17T21:36:00Z,MISSING_SCRUB,twilio,true,CLASSIFICATION_FIXED
VIO-00163,user-4097,+919017003454,ntf-00163-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-16T04:55:00Z,WRONG_CLASSIFICATION,msg91,true,CACHE_TTL_REDUCED
VIO-00164,user-7362,+919078901038,ntf-00164-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-11T05:17:00Z,MISSING_SCRUB,msg91,true,
VIO-00165,user-873,+919063211150,ntf-00165-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-14T00:26:00Z,WRONG_CLASSIFICATION,msg91,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-00166,user-5222,+919023298711,ntf-00166-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-17T07:01:00Z,RACE_CONDITION,msg91,true,CACHE_TTL_REDUCED
VIO-00167,user-2274,+919072962895,ntf-00167-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-30T22:53:00Z,STALE_DND_CACHE,msg91,true,CACHE_TTL_REDUCED
VIO-00168,user-9976,+919080836292,ntf-00168-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-28T04:35:00Z,STALE_DND_CACHE,twilio,true,CACHE_TTL_REDUCED
VIO-00169,user-6879,+919095758649,ntf-00169-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-16T01:15:00Z,MISSING_SCRUB,msg91,true,
VIO-00170,user-8444,+919087181563,ntf-00170-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-15T17:01:00Z,RACE_CONDITION,twilio,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-00171,user-9350,+919065910756,ntf-00171-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-17T11:15:00Z,STALE_DND_CACHE,twilio,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-00172,user-6339,+919060103798,ntf-00172-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-19T15:02:00Z,STALE_DND_CACHE,twilio,true,CACHE_TTL_REDUCED
VIO-00173,user-1699,+919088101741,ntf-00173-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-31T23:42:00Z,RACE_CONDITION,msg91,false,CACHE_TTL_REDUCED
VIO-00174,user-7613,+919074227366,ntf-00174-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-21T05:53:00Z,RACE_CONDITION,msg91,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-00175,user-3269,+919015624520,ntf-00175-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-07T06:02:00Z,WRONG_CLASSIFICATION,twilio,false,CACHE_TTL_REDUCED
VIO-00176,user-4688,+919057912262,ntf-00176-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-05T20:12:00Z,WRONG_CLASSIFICATION,twilio,true,CACHE_TTL_REDUCED
VIO-00177,user-7205,+919061894582,ntf-00177-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-25T12:47:00Z,RACE_CONDITION,twilio,false,CACHE_TTL_REDUCED
VIO-00178,user-1354,+919066975380,ntf-00178-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-05T08:51:00Z,MISSING_SCRUB,msg91,false,CACHE_TTL_REDUCED
VIO-00179,user-4844,+919051137177,ntf-00179-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-14T02:20:00Z,MISSING_SCRUB,msg91,false,CACHE_TTL_REDUCED
VIO-00180,user-5777,+919092523968,ntf-00180-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-27T01:46:00Z,WRONG_CLASSIFICATION,msg91,true,
VIO-00181,user-2622,+919014179623,ntf-00181-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-16T16:51:00Z,MISSING_SCRUB,msg91,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-00182,user-5934,+919061385847,ntf-00182-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-31T20:23:00Z,STALE_DND_CACHE,msg91,false,CACHE_TTL_REDUCED
VIO-00183,user-1260,+919087030477,ntf-00183-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-17T14:48:00Z,WRONG_CLASSIFICATION,twilio,false,CACHE_TTL_REDUCED
VIO-00184,user-3049,+919076980546,ntf-00184-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-01T03:01:00Z,MISSING_SCRUB,msg91,false,CACHE_TTL_REDUCED
VIO-00185,user-4679,+919075927774,ntf-00185-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-27T06:39:00Z,STALE_DND_CACHE,msg91,true,
VIO-00186,user-1439,+919052894344,ntf-00186-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-23T22:28:00Z,STALE_DND_CACHE,twilio,false,CLASSIFICATION_FIXED
VIO-00187,user-5923,+919078284040,ntf-00187-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-28T20:11:00Z,STALE_DND_CACHE,msg91,true,CLASSIFICATION_FIXED
VIO-00188,user-9078,+919086809773,ntf-00188-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-02T00:23:00Z,MISSING_SCRUB,msg91,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-00189,user-7843,+919080557676,ntf-00189-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-09T12:45:00Z,MISSING_SCRUB,msg91,true,CACHE_TTL_REDUCED
VIO-00190,user-7633,+919079438885,ntf-00190-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-21T02:28:00Z,RACE_CONDITION,msg91,true,
VIO-00191,user-2035,+919079538491,ntf-00191-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-03T01:53:00Z,WRONG_CLASSIFICATION,msg91,true,CACHE_TTL_REDUCED
VIO-00192,user-4654,+919020584397,ntf-00192-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-29T11:33:00Z,RACE_CONDITION,twilio,true,CACHE_TTL_REDUCED
VIO-00193,user-8235,+919096031876,ntf-00193-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-17T17:05:00Z,RACE_CONDITION,msg91,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-00194,user-9450,+919045521514,ntf-00194-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-04T02:02:00Z,MISSING_SCRUB,msg91,false,CACHE_TTL_REDUCED
VIO-00195,user-4013,+919064504816,ntf-00195-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-21T09:30:00Z,MISSING_SCRUB,msg91,true,CLASSIFICATION_FIXED
VIO-00196,user-7610,+919037383505,ntf-00196-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-26T13:30:00Z,RACE_CONDITION,twilio,false,CACHE_TTL_REDUCED
VIO-00197,user-6071,+919079119463,ntf-00197-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-21T04:48:00Z,STALE_DND_CACHE,twilio,true,
VIO-00198,user-4062,+919028908276,ntf-00198-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-16T08:28:00Z,STALE_DND_CACHE,twilio,false,
VIO-00199,user-5365,+919087535841,ntf-00199-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-01T05:52:00Z,RACE_CONDITION,msg91,false,
VIO-00200,user-380,+919022086184,ntf-00200-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-02T09:31:00Z,MISSING_SCRUB,msg91,true,CACHE_TTL_REDUCED
VIO-00201,user-8109,+919090197611,ntf-00201-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-07T01:18:00Z,WRONG_CLASSIFICATION,msg91,true,
VIO-00202,user-5993,+919064123845,ntf-00202-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-18T08:46:00Z,STALE_DND_CACHE,twilio,true,CLASSIFICATION_FIXED
VIO-00203,user-1205,+919061854861,ntf-00203-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-16T17:18:00Z,MISSING_SCRUB,twilio,true,CLASSIFICATION_FIXED
VIO-00204,user-5556,+919084870921,ntf-00204-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-13T12:23:00Z,RACE_CONDITION,msg91,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-00205,user-5457,+919073584863,ntf-00205-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-06T01:08:00Z,MISSING_SCRUB,msg91,true,CACHE_TTL_REDUCED
VIO-00206,user-6439,+919092745294,ntf-00206-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-17T10:10:00Z,WRONG_CLASSIFICATION,twilio,false,
VIO-00207,user-1796,+919065907088,ntf-00207-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-03T11:21:00Z,WRONG_CLASSIFICATION,msg91,false,CACHE_TTL_REDUCED
VIO-00208,user-3729,+919016892773,ntf-00208-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-22T18:36:00Z,MISSING_SCRUB,msg91,false,CLASSIFICATION_FIXED
VIO-00209,user-9381,+919024749927,ntf-00209-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-26T07:02:00Z,STALE_DND_CACHE,twilio,false,
VIO-00210,user-3341,+919065079923,ntf-00210-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-20T13:44:00Z,MISSING_SCRUB,msg91,true,CLASSIFICATION_FIXED
VIO-00211,user-7838,+919080528349,ntf-00211-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-10T10:42:00Z,WRONG_CLASSIFICATION,msg91,false,CACHE_TTL_REDUCED
VIO-00212,user-4332,+919091883092,ntf-00212-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-08T11:43:00Z,RACE_CONDITION,msg91,false,CACHE_TTL_REDUCED
VIO-00213,user-4736,+919037820354,ntf-00213-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-29T09:49:00Z,WRONG_CLASSIFICATION,twilio,false,CACHE_TTL_REDUCED
VIO-00214,user-8900,+919060961690,ntf-00214-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-06T03:36:00Z,WRONG_CLASSIFICATION,msg91,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-00215,user-5675,+919069374716,ntf-00215-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-06T22:05:00Z,MISSING_SCRUB,msg91,true,CACHE_TTL_REDUCED
VIO-00216,user-2250,+919024660143,ntf-00216-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-10T22:17:00Z,RACE_CONDITION,msg91,true,CLASSIFICATION_FIXED
VIO-00217,user-1642,+919065472370,ntf-00217-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-20T07:03:00Z,MISSING_SCRUB,msg91,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-00218,user-7794,+919074082055,ntf-00218-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-09T05:26:00Z,WRONG_CLASSIFICATION,twilio,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-00219,user-3805,+919081826922,ntf-00219-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-12T20:36:00Z,RACE_CONDITION,twilio,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-00220,user-4743,+919015028625,ntf-00220-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-20T15:11:00Z,WRONG_CLASSIFICATION,msg91,false,CACHE_TTL_REDUCED
VIO-00221,user-8591,+919076291802,ntf-00221-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-28T20:34:00Z,MISSING_SCRUB,twilio,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-00222,user-7519,+919097011385,ntf-00222-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-12T05:46:00Z,RACE_CONDITION,msg91,false,CACHE_TTL_REDUCED
VIO-00223,user-3165,+919033554528,ntf-00223-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-11T21:48:00Z,MISSING_SCRUB,twilio,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-00224,user-3028,+919028872606,ntf-00224-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-21T21:06:00Z,WRONG_CLASSIFICATION,msg91,true,CACHE_TTL_REDUCED
VIO-00225,user-4375,+919054241559,ntf-00225-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-19T07:28:00Z,STALE_DND_CACHE,twilio,false,CLASSIFICATION_FIXED
VIO-00226,user-7626,+919051178850,ntf-00226-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-08T21:07:00Z,MISSING_SCRUB,twilio,true,CACHE_TTL_REDUCED
